id,state_po,county,democrat,republican,dempct
2362,SC,Hampton,5170.0,3488.0,0.5971355971355972
2363,SC,Horry,39410.0,89288.0,0.3062207648914513
2364,SC,Kershaw,10330.0,17542.0,0.3706228473019518
2365,SC,Lexington,35230.0,80026.0,0.305667383910599
2366,SC,Marlboro,5954.0,4267.0,0.5825261716074748
2367,SC,McCormick,2479.0,2652.0,0.4831416877801598
2368,SC,Newberry,6217.0,10017.0,0.3829616853517309
2369,SC,Orangeburg,26318.0,11931.0,0.6880702763470941
2370,SC,Saluda,2813.0,5526.0,0.33733061518167645
2371,SC,Spartanburg,39997.0,76277.0,0.3439891979290297
2372,SC,Williamsburg,9953.0,4864.0,0.6717284200580415
2373,SD,Clay,2608.0,2109.0,0.5528937884248463
2374,SD,Jackson,323.0,722.0,0.3090909090909091
2375,SD,Lawrence,3356.0,7411.0,0.31169313643540447
2376,SD,Marshall,754.0,1056.0,0.4165745856353591
2377,SD,Clark,398.0,1139.0,0.25894599869876384
2378,SD,Grant,971.0,2382.0,0.28959141067700567
2379,SD,Lincoln,8076.0,15499.0,0.3425662778366914
2380,SD,Union,2227.0,5290.0,0.29626180657177065
2381,SD,Butte,696.0,3357.0,0.17172464840858623
2382,SD,Lake,2314.0,4038.0,0.3642947103274559
2383,SD,Custer,1121.0,3293.0,0.2539646579066606
2384,SD,Douglas,214.0,1338.0,0.13788659793814434
2385,SD,Jones,69.0,450.0,0.1329479768786127
2386,SD,Turner,961.0,2937.0,0.2465366854797332
2387,SD,Brown,5452.0,9613.0,0.36189844009293065
2388,SD,McPherson,192.0,892.0,0.17712177121771217
2389,SD,Meade,2223.0,8441.0,0.20845836459114778
2390,SD,Campbell,105.0,704.0,0.12978986402966625
2391,SD,Todd,1505.0,487.0,0.7555220883534136
2392,SD,Pennington,14074.0,29804.0,0.3207529969460778
2393,SD,Hyde,125.0,543.0,0.18712574850299402
2394,SD,Buffalo,296.0,171.0,0.6338329764453962
2395,SD,Deuel,570.0,1366.0,0.2944214876033058
2396,SD,Perkins,188.0,1333.0,0.12360289283366206
2397,SD,Harding,38.0,695.0,0.05184174624829468
2398,SD,Dewey,888.0,723.0,0.5512104283054003
2399,SD,Hughes,2450.0,5174.0,0.3213536201469045
2400,SD,Potter,215.0,1071.0,0.1671850699844479
2401,SD,Aurora,340.0,974.0,0.258751902587519
2402,SD,Beadle,1912.0,4455.0,0.30029841369561805
2403,SD,Bennett,412.0,666.0,0.3821892393320965
2404,SD,Bon Homme,704.0,2105.0,0.25062299750801
2405,SD,Brookings,4879.0,6748.0,0.419626730885009
2406,SD,Brule,571.0,1565.0,0.26732209737827717
2407,SD,Charles Mix,935.0,2382.0,0.28188121796804344
2408,SD,Codington,3174.0,7764.0,0.290181020296215
2409,SD,Corson,535.0,588.0,0.4764024933214604
2410,SD,Davison,2355.0,5157.0,0.31349840255591055
2411,SD,Day,974.0,1627.0,0.3744713571703191
2412,SD,Edmunds,380.0,1433.0,0.20959735245449532
2413,SD,Fall River,821.0,2511.0,0.2463985594237695
2414,SD,Faulk,204.0,858.0,0.192090395480226
2415,SD,Gregory,391.0,1600.0,0.19638372677046712
2416,SD,Haakon,77.0,936.0,0.07601184600197433
2417,SD,Hamlin,555.0,2051.0,0.21297006907137375
2418,SD,Hand,334.0,1391.0,0.1936231884057971
2419,SD,Hanson,424.0,1497.0,0.22071837584591358
2420,SD,Hutchinson,692.0,2517.0,0.21564350264880025
2421,SD,Jerauld,264.0,648.0,0.2894736842105263
2422,SD,Kingsbury,703.0,1680.0,0.29500629458665545
2423,SD,Lyman,369.0,977.0,0.27414561664190196
2424,SD,McCook,623.0,1794.0,0.2577575506826645
2425,SD,Mellette,238.0,402.0,0.371875
2426,SD,Miner,281.0,706.0,0.2847011144883485
2427,SD,Minnehaha,30610.0,42043.0,0.4213177707734023
2428,SD,Moody,1043.0,1731.0,0.3759913482335977
2429,SD,Oglala Lakota,2510.0,241.0,0.9123954925481643
2430,SD,Roberts,1540.0,2144.0,0.4180238870792617
2431,SD,Sanborn,241.0,819.0,0.22735849056603774
2432,SD,Spink,919.0,1854.0,0.33141002524341867
2433,SD,Stanley,329.0,1148.0,0.22274881516587677
2434,SD,Sully,137.0,679.0,0.16789215686274508
2435,SD,Tripp,462.0,2069.0,0.18253654681943896
2436,SD,Walworth,457.0,1896.0,0.19422014449638758
2437,SD,Yankton,3301.0,5659.0,0.3684151785714286
2438,SD,Ziebach,353.0,368.0,0.4895977808599168
2439,TN,Blount,12100.0,37443.0,0.24423228306723452
2440,TN,Clay,707.0,2141.0,0.2482443820224719
2441,TN,Coffee,4743.0,14417.0,0.24754697286012525
2442,TN,DeKalb,1569.0,5171.0,0.2327893175074184
2443,TN,Fayette,5874.0,13055.0,0.3103175022452322
2444,TN,Franklin,4374.0,11532.0,0.27499056959637874
2445,TN,Greene,4216.0,18562.0,0.18509087716217404
2446,TN,Henry,3063.0,9508.0,0.24365603372842257
2447,TN,Houston,866.0,2182.0,0.2841207349081365
2448,TN,Jackson,1129.0,3236.0,0.2586483390607102
2449,TN,Jefferson,3494.0,14776.0,0.1912424740010947
2450,TN,Lauderdale,3056.0,4884.0,0.3848866498740554
2451,TN,Lawrence,2821.0,12420.0,0.1850928416770553
2452,TN,Macon,1072.0,6263.0,0.1461486025903204
2453,TN,Madison,15448.0,21335.0,0.41997661963407007
2454,TN,Marion,2832.0,7696.0,0.2689969604863222
2455,TN,Marshall,2852.0,8184.0,0.25842696629213485
2456,TN,Monroe,3186.0,13374.0,0.1923913043478261
2457,TN,Montgomery,21699.0,32341.0,0.4015358993338268
2458,TN,Morgan,1054.0,5441.0,0.16227867590454195
2459,TN,Perry,597.0,2167.0,0.21599131693198265
2460,TN,Shelby,208992.0,116344.0,0.642388177146089
2461,TN,Washington,13024.0,34252.0,0.27548862001861407
2462,TN,Benton,1474.0,4716.0,0.2381260096930533
2463,TN,Bradley,7070.0,29768.0,0.19192138552581572
2464,TN,Carroll,2327.0,7756.0,0.23078448874342952
2465,TN,Johnson,988.0,5410.0,0.1544232572678962
2466,TN,Lincoln,2554.0,10398.0,0.1971896232242125
2467,TN,Polk,1252.0,5097.0,0.1971964088832887
2468,TN,Scott,934.0,6044.0,0.13384924047004873
2469,TN,Sevier,6297.0,28629.0,0.18029548187596633
2470,TN,Union,1012.0,5053.0,0.16685902720527618
2471,TN,Van Buren,539.0,1820.0,0.228486646884273
2472,TN,White,1845.0,7671.0,0.19388398486759142
2473,TN,Lake,577.0,1357.0,0.2983453981385729
2474,TN,Hamilton,55316.0,78733.0,0.4126550738908906
2475,TN,Putnam,6851.0,19002.0,0.26499825938962596
2476,TN,Decatur,894.0,3588.0,0.1994645247657296
2477,TN,Hancock,322.0,1843.0,0.14872979214780602
2478,TN,Stewart,1222.0,3864.0,0.2402674007078254
2479,TN,Warren,3535.0,9540.0,0.27036328871892923
2480,TN,Wayne,717.0,5036.0,0.12463062749869633
2481,TN,Grundy,999.0,3636.0,0.21553398058252426
2482,TN,Hardin,1622.0,8012.0,0.16836205106913016
2483,TN,Lewis,890.0,3585.0,0.19888268156424582
2484,TN,Cumberland,5202.0,20413.0,0.20308413039234824
2485,TN,Henderson,1800.0,8138.0,0.18112296236667338
2486,TN,Knox,62878.0,105767.0,0.37284236117287795
2487,TN,Williamson,31013.0,68212.0,0.3125522801713278
2488,TN,Gibson,5258.0,13786.0,0.27609745851711825
2489,TN,Sullivan,12578.0,46979.0,0.21119263898450225
2490,TN,Tipton,5785.0,16910.0,0.2549019607843137
2491,TN,Anderson,9013.0,19212.0,0.31932683790965455
2492,TN,Smith,1689.0,5494.0,0.23513852150911876
2493,TN,Sumner,18161.0,50129.0,0.26593937618977886
2494,TN,Wilson,14385.0,39406.0,0.26742391849937724
2495,TN,Campbell,2248.0,9870.0,0.18550915992738076
2496,TN,Carter,3453.0,16898.0,0.1696722519777898
2497,TN,Hickman,1824.0,5695.0,0.2425854501928448
2498,TN,Robertson,6637.0,19410.0,0.25480861519560793
2499,TN,Claiborne,1832.0,8602.0,0.17557983515430323
2500,TN,Humphreys,1967.0,4930.0,0.28519646222995504
2501,TN,Davidson,148864.0,84550.0,0.6377680858903065
2502,TN,Haywood,3711.0,3013.0,0.5519036287923855
2503,TN,Moore,496.0,2325.0,0.17582417582417584
2504,TN,Rutherford,36706.0,64515.0,0.3626322601041286
2505,TN,Meigs,856.0,3342.0,0.2039066222010481
2506,TN,Bedford,3395.0,11486.0,0.2281432699415362
2507,TN,Chester,1243.0,5081.0,0.1965528146742568
2508,TN,Bledsoe,897.0,3622.0,0.19849524231024562
2509,TN,Cannon,1127.0,4007.0,0.21951694585118817
2510,TN,Cheatham,3878.0,11297.0,0.2555518945634267
2511,TN,Cocke,1981.0,9791.0,0.16828066598708802
2512,TN,Crockett,1303.0,3982.0,0.24654683065279093
2513,TN,Dickson,4722.0,13233.0,0.2629908103592314
2514,TN,Dyer,2816.0,10180.0,0.21668205601723609
2515,TN,Fentress,1100.0,6038.0,0.15410479125805548
2516,TN,Giles,2917.0,7970.0,0.26793423348948286
2517,TN,Grainger,1154.0,6626.0,0.14832904884318765
2518,TN,Hamblen,4075.0,15857.0,0.20444511338551075
2519,TN,Hardeman,4185.0,4919.0,0.45968804920913886
2520,TN,Hawkins,3507.0,16648.0,0.1740014884644009
2521,TN,Loudon,4919.0,17610.0,0.21834080518442897
2522,TN,Maury,10038.0,23799.0,0.2966575050979697
2523,TN,McMinn,3510.0,14691.0,0.19284654689302785
2524,TN,McNairy,1848.0,7841.0,0.19073175766332956
2525,TN,Obion,2426.0,9526.0,0.20297858099062918
2526,TN,Overton,1945.0,6059.0,0.24300349825087456
2527,TN,Pickett,536.0,2021.0,0.20962064919827925
2528,TN,Rhea,1942.0,8660.0,0.1831729862290134
2529,TN,Roane,4837.0,15880.0,0.2334797509291886
2530,TN,Sequatchie,1053.0,4441.0,0.191663633054241
2531,TN,Trousdale,946.0,2103.0,0.3102656608724172
2532,TN,Unicoi,1262.0,5671.0,0.18202798211452473
2533,TN,Weakley,2772.0,9008.0,0.23531409168081494
2534,TX,Calhoun,2118.0,4638.0,0.31349911190053287
2535,TX,Chambers,2948.0,13339.0,0.18100325412906
2536,TX,Cherokee,3469.0,12919.0,0.21167927752013668
2537,TX,Clay,536.0,4377.0,0.10909831060451862
2538,TX,Dallas,461080.0,262945.0,0.6368288387831912
2539,TX,Fayette,2144.0,8743.0,0.19693212087811152
2540,TX,Franklin,665.0,3585.0,0.1564705882352941
2541,TX,Hale,2101.0,6366.0,0.24813983701429077
2542,TX,Houston,1978.0,6205.0,0.24172064035194915
2543,TX,Jackson,904.0,4266.0,0.17485493230174082
2544,TX,Jefferson,42443.0,42862.0,0.4975441064415919
2545,TX,Lamar,3583.0,14561.0,0.1974757495590829
2546,TX,Lee,1372.0,4997.0,0.21541843303501335
2547,TX,Limestone,1778.0,5796.0,0.23475046210720887
2548,TX,Madison,881.0,3351.0,0.2081758034026465
2549,TX,Marion,1165.0,2983.0,0.2808582449373192
2550,TX,Montgomery,45835.0,150314.0,0.2336744005832301
2551,TX,Shelby,1758.0,7179.0,0.1967103054716348
2552,TX,Walker,6091.0,12884.0,0.32100131752305666
2553,TX,Washington,3382.0,10945.0,0.23605779297829274
2554,TX,Howard,1770.0,6637.0,0.21053883668371595
2555,TX,Johnson,10988.0,44382.0,0.1984468123532599
2556,TX,Newton,1156.0,4288.0,0.21234386480529022
2557,TX,Polk,4187.0,15176.0,0.21623715333367763
2558,TX,Orange,5735.0,25513.0,0.18353174603174602
2559,TX,Trinity,1154.0,4737.0,0.19589203870310642
2560,TX,Delta,400.0,1836.0,0.17889087656529518
2561,TX,El Paso,147843.0,55512.0,0.7270192520469131
2562,TX,Kent,59.0,360.0,0.14081145584725538
2563,TX,Duval,2783.0,1316.0,0.6789460844108319
2564,TX,Hamilton,479.0,3060.0,0.13534896863520768
2565,TX,Leon,909.0,6391.0,0.12452054794520548
2566,TX,Liberty,4862.0,18892.0,0.20468131683084953
2567,TX,Martin,266.0,1455.0,0.1545613015688553
2568,TX,Taylor,10085.0,33250.0,0.23272181839160033
2569,TX,Brooks,1937.0,613.0,0.7596078431372549
2570,TX,Dawson,835.0,2636.0,0.24056467876692597
2571,TX,Fannin,2132.0,9548.0,0.18253424657534248
2572,TX,Floyd,435.0,1474.0,0.2278679937139864
2573,TX,Hall,164.0,893.0,0.15515610217596973
2574,TX,Harris,707914.0,545955.0,0.5645837005301192
2575,TX,Jasper,2590.0,10609.0,0.19622698689294643
2576,TX,Jeff Davis,422.0,695.0,0.37779767233661593
2577,TX,Jones,936.0,4819.0,0.16264118158123372
2578,TX,Mitchell,354.0,1780.0,0.16588566073102157
2579,TX,Stephens,348.0,3034.0,0.1028976936723832
2580,TX,Terrell,140.0,288.0,0.32710280373831774
2581,TX,Wheeler,194.0,2087.0,0.08505041648399825
2582,TX,Cass,2391.0,9726.0,0.19732607080960635
2583,TX,Hardin,2780.0,19606.0,0.12418475833109979
2584,TX,Harrison,7151.0,18749.0,0.2761003861003861
2585,TX,Mills,243.0,1951.0,0.11075660893345488
2586,TX,Brown,1621.0,12017.0,0.11885907024490394
2587,TX,Edwards,303.0,746.0,0.2888465204957102
2588,TX,Henderson,5669.0,23650.0,0.19335584433302636
2589,TX,Kendall,3643.0,15700.0,0.18833686604973376
2590,TX,Knox,247.0,1078.0,0.18641509433962264
2591,TX,Mason,354.0,1656.0,0.1761194029850746
2592,TX,Menard,154.0,682.0,0.18421052631578946
2593,TX,Williamson,84468.0,104175.0,0.44776641592849986
2594,TX,Anderson,3369.0,13201.0,0.20331925165962583
2595,TX,Comanche,789.0,4333.0,0.1540413900819992
2596,TX,Ellis,16253.0,44941.0,0.2655979344380168
2597,TX,Gray,701.0,6500.0,0.09734759061241494
2598,TX,Haskell,314.0,1403.0,0.18287711124053582
2599,TX,Morris,1425.0,3446.0,0.292547731471977
2600,TX,Sherman,96.0,807.0,0.10631229235880399
2601,TX,Smith,22300.0,58930.0,0.27452911485904224
2602,TX,Wichita,8770.0,27631.0,0.24092744704815802
2603,TX,Wilson,4790.0,13998.0,0.25494996806472214
2604,TX,Bell,37801.0,51998.0,0.4209512355371441
2605,TX,Caldwell,4795.0,6691.0,0.41746473968309245
2606,TX,Grayson,10301.0,35325.0,0.22577039407355456
2607,TX,Hopkins,2510.0,10707.0,0.18990693803434971
2608,TX,Oldham,78.0,850.0,0.08405172413793104
2609,TX,Robertson,2203.0,4668.0,0.320622907873672
2610,TX,Cameron,59402.0,29472.0,0.6683844543961114
2611,TX,La Salle,1129.0,872.0,0.5642178910544727
2612,TX,Red River,1149.0,3926.0,0.22640394088669952
2613,TX,Sabine,614.0,3998.0,0.1331309627059844
2614,TX,Midland,10025.0,36973.0,0.2133069492318822
2615,TX,Panola,1835.0,8445.0,0.17850194552529183
2616,TX,Hill,2547.0,10108.0,0.20126432240221256
2617,TX,Moore,1098.0,3977.0,0.21635467980295567
2618,TX,Ward,783.0,2547.0,0.23513513513513515
2619,TX,Guadalupe,18391.0,36632.0,0.33424204423604675
2620,TX,Hidalgo,118809.0,48642.0,0.7095150223050325
2621,TX,Medina,4634.0,12085.0,0.2771696871822477
2622,TX,Wood,2630.0,15700.0,0.14348063284233498
2623,TX,Armstrong,70.0,924.0,0.07042253521126761
2624,TX,Potter,7657.0,19630.0,0.2806098141972368
2625,TX,Hutchinson,854.0,7042.0,0.10815602836879433
2626,TX,Roberts,20.0,524.0,0.03676470588235294
2627,TX,Crockett,372.0,980.0,0.27514792899408286
2628,TX,Hardeman,249.0,1207.0,0.17101648351648352
2629,TX,Andrews,836.0,3927.0,0.17551963048498845
2630,TX,Angelina,7538.0,21668.0,0.25809765116756833
2631,TX,Aransas,2465.0,7740.0,0.24154826065654092
2632,TX,Archer,394.0,3786.0,0.09425837320574162
2633,TX,Atascosa,4651.0,8618.0,0.35051624086215993
2634,TX,Austin,2320.0,9637.0,0.19402860249226395
2635,TX,Bailey,397.0,1344.0,0.22802986789201607
2636,TX,Bandera,1726.0,8163.0,0.17453736474871068
2637,TX,Bastrop,10569.0,16328.0,0.3929434509424843
2638,TX,Baylor,191.0,1267.0,0.1310013717421125
2639,TX,Bee,3444.0,4744.0,0.42061553492916465
2640,TX,Bexar,319550.0,240333.0,0.5707442447797129
2641,TX,Blanco,1244.0,4212.0,0.2280058651026393
2642,TX,Borden,31.0,330.0,0.08587257617728532
2643,TX,Bosque,1278.0,6339.0,0.16778259157148484
2644,TX,Bowie,8838.0,24924.0,0.26177359161187136
2645,TX,Brazoria,43200.0,72791.0,0.3724426895190144
2646,TX,Brazos,23121.0,38738.0,0.373769378748444
2647,TX,Brewster,1873.0,2077.0,0.47417721518987344
2648,TX,Briscoe,91.0,625.0,0.1270949720670391
2649,TX,Burleson,1491.0,5316.0,0.21903922432789774
2650,TX,Burnet,3797.0,14638.0,0.2059669107675617
2651,TX,Callahan,569.0,4865.0,0.10471107839528893
2652,TX,Camp,1260.0,3201.0,0.2824478816408877
2653,TX,Carson,249.0,2620.0,0.08678982223771349
2654,TX,Castro,526.0,1414.0,0.2711340206185567
2655,TX,Childress,253.0,1802.0,0.12311435523114356
2656,TX,Cochran,190.0,679.0,0.2186421173762946
2657,TX,Coke,140.0,1265.0,0.099644128113879
2658,TX,Coleman,388.0,3177.0,0.108835904628331
2659,TX,Collin,140624.0,201014.0,0.4116169746925108
2660,TX,Collingsworth,145.0,983.0,0.12854609929078015
2661,TX,Colorado,1987.0,6325.0,0.23905197305101059
2662,TX,Comal,14238.0,45136.0,0.23980193350624854
2663,TX,Concho,148.0,885.0,0.14327202323330107
2664,TX,Cooke,2352.0,13181.0,0.15141955835962145
2665,TX,Coryell,5064.0,12225.0,0.2929030019087281
2666,TX,Cottle,92.0,506.0,0.15384615384615385
2667,TX,Crane,299.0,1049.0,0.2218100890207715
2668,TX,Crosby,468.0,1181.0,0.28380836870830806
2669,TX,Culberson,454.0,280.0,0.6185286103542235
2670,TX,Dallam,222.0,1261.0,0.14969656102494944
2671,TX,Deaf Smith,1185.0,2911.0,0.289306640625
2672,TX,Denton,110890.0,170603.0,0.3939351955466033
2673,TX,Dewitt,1163.0,5519.0,0.17404968572283747
2674,TX,Dickens,128.0,755.0,0.144960362400906
2675,TX,Dimmit,2173.0,974.0,0.690498887829679
2676,TX,Donley,191.0,1225.0,0.1348870056497175
2677,TX,Eastland,776.0,6011.0,0.11433623102991013
2678,TX,Ector,10249.0,25020.0,0.2905951402081148
2679,TX,Erath,2160.0,11210.0,0.16155572176514585
2680,TX,Falls,1684.0,3441.0,0.32858536585365855
2681,TX,Fisher,403.0,1265.0,0.24160671462829736
2682,TX,Foard,113.0,383.0,0.22782258064516128
2683,TX,Fort Bend,134686.0,117291.0,0.5345170392535826
2684,TX,Freestone,1471.0,6026.0,0.19621181806055757
2685,TX,Frio,2444.0,1856.0,0.5683720930232559
2686,TX,Gaines,597.0,3907.0,0.1325488454706927
2687,TX,Galveston,43658.0,73757.0,0.3718264276284972
2688,TX,Garza,230.0,1225.0,0.15807560137457044
2689,TX,Gillespie,2288.0,10446.0,0.17967645673001414
2690,TX,Glasscock,34.0,553.0,0.05792163543441227
2691,TX,Goliad,973.0,2620.0,0.2708043417756749
2692,TX,Gonzales,1571.0,4587.0,0.2551152971744073
2693,TX,Gregg,11677.0,28764.0,0.2887416235998121
2694,TX,Grimes,2194.0,7065.0,0.23695863484177557
2695,TX,Hansford,171.0,1730.0,0.08995265649658074
2696,TX,Hartley,173.0,1730.0,0.09090909090909091
2697,TX,Hays,33224.0,33826.0,0.4955108128262491
2698,TX,Hemphill,181.0,1462.0,0.11016433353621424
2699,TX,Hockley,1260.0,5809.0,0.1782430329608148
2700,TX,Hood,4008.0,21382.0,0.15785742418274912
2701,TX,Hudspeth,324.0,503.0,0.39177750906892383
2702,TX,Hunt,6396.0,23910.0,0.21104731736289845
2703,TX,Irion,90.0,660.0,0.12
2704,TX,Jack,314.0,2973.0,0.0955278369333739
2705,TX,Jim Hogg,1635.0,430.0,0.7917675544794189
2706,TX,Jim Wells,6694.0,5420.0,0.5525837873534754
2707,TX,Karnes,1145.0,2965.0,0.27858880778588807
2708,TX,Kaufman,10278.0,29587.0,0.25782014298256617
2709,TX,Kenedy,99.0,84.0,0.5409836065573771
2710,TX,Kerr,4681.0,17727.0,0.20889860764012852
2711,TX,Kimble,206.0,1697.0,0.10825013137151865
2712,TX,King,5.0,149.0,0.032467532467532464
2713,TX,Kinney,458.0,936.0,0.3285509325681492
2714,TX,Kleberg,4716.0,4367.0,0.5192117141913465
2715,TX,Lamb,771.0,3111.0,0.19860896445131376
2716,TX,Lampasas,1483.0,6385.0,0.18848500254194203
2717,TX,Lavaca,1170.0,7347.0,0.13737231419513912
2718,TX,Lipscomb,135.0,1159.0,0.10432766615146831
2719,TX,Live Oak,742.0,3464.0,0.17641464574417498
2720,TX,Llano,1825.0,8299.0,0.18026471750296325
2721,TX,Loving,4.0,58.0,0.06451612903225806
2722,TX,Lubbock,28023.0,65651.0,0.2991545145931635
2723,TX,Lynn,403.0,1546.0,0.20677270395074396
2724,TX,Matagorda,3500.0,8366.0,0.2949603910332041
2725,TX,Maverick,10397.0,2816.0,0.7868765609626882
2726,TX,McCulloch,482.0,2552.0,0.15886618325642715
2727,TX,McLennan,27063.0,48260.0,0.35929264633644437
2728,TX,McMullen,40.0,454.0,0.08097165991902834
2729,TX,Milam,2051.0,6364.0,0.2437314319667261
2730,TX,Montague,885.0,7526.0,0.10521935560575436
2731,TX,Motley,40.0,566.0,0.066006600660066
2732,TX,Nacogdoches,6846.0,14771.0,0.3166951935976315
2733,TX,Navarro,4002.0,11994.0,0.2501875468867217
2734,TX,Nolan,1029.0,3552.0,0.2246234446627374
2735,TX,Nueces,49198.0,50766.0,0.4921571765835701
2736,TX,Ochiltree,274.0,2628.0,0.09441764300482426
2737,TX,Palo Pinto,1708.0,8284.0,0.1709367493995196
2738,TX,Parker,8344.0,46473.0,0.15221555356914826
2739,TX,Parmer,485.0,1915.0,0.20208333333333334
2740,TX,Pecos,1554.0,2468.0,0.3863749378418697
2741,TX,Presidio,1458.0,652.0,0.6909952606635071
2742,TX,Rains,628.0,3968.0,0.13664055700609226
2743,TX,Randall,8367.0,43462.0,0.16143471801501091
2744,TX,Reagan,167.0,709.0,0.1906392694063927
2745,TX,Real,262.0,1382.0,0.15936739659367397
2746,TX,Reeves,1659.0,1417.0,0.5393368010403121
2747,TX,Refugio,1034.0,1830.0,0.3610335195530726
2748,TX,Rockwall,9655.0,28451.0,0.25337217236130793
2749,TX,Runnels,453.0,3250.0,0.12233324331623008
2750,TX,Rusk,3935.0,14675.0,0.21144545943041376
2751,TX,San Augustine,910.0,2622.0,0.2576443941109853
2752,TX,San Jacinto,2038.0,8059.0,0.2018421313261365
2753,TX,San Patricio,7871.0,13030.0,0.3765848523994067
2754,TX,San Saba,293.0,2025.0,0.1264020707506471
2755,TX,Schleicher,208.0,821.0,0.2021379980563654
2756,TX,Scurry,733.0,4410.0,0.1425238187828116
2757,TX,Shackelford,103.0,1378.0,0.06954760297096556
2758,TX,Somervell,541.0,3206.0,0.14438217240459034
2759,TX,Starr,9289.0,2224.0,0.8068270650568922
2760,TX,Sterling,70.0,549.0,0.11308562197092084
2761,TX,Stonewall,135.0,555.0,0.1956521739130435
2762,TX,Sutton,313.0,1075.0,0.2255043227665706
2763,TX,Swisher,462.0,1671.0,0.21659634317862167
2764,TX,Tarrant,288392.0,345921.0,0.4546525138220405
2765,TX,Terry,753.0,2459.0,0.23443337484433374
2766,TX,Throckmorton,84.0,715.0,0.10513141426783479
2767,TX,Titus,2597.0,6511.0,0.28513394817742643
2768,TX,Tom Green,9173.0,27494.0,0.25017045299588186
2769,TX,Travis,308260.0,127209.0,0.7078804691034264
2770,TX,Tyler,1248.0,6624.0,0.15853658536585366
2771,TX,Upshur,2380.0,13209.0,0.15267175572519084
2772,TX,Upton,286.0,1007.0,0.2211910286156226
2773,TX,Uvalde,3867.0,4835.0,0.4443806021604229
2774,TX,Val Verde,6964.0,5890.0,0.5417768787925937
2775,TX,Van Zandt,2799.0,18473.0,0.13158142158706282
2776,TX,Victoria,8866.0,21275.0,0.294150824458379
2777,TX,Waller,5748.0,10531.0,0.35309294182689355
2778,TX,Webb,42307.0,12947.0,0.7656821225612626
2779,TX,Wharton,4238.0,10149.0,0.2945714881490234
2780,TX,Wilbarger,809.0,3166.0,0.20352201257861635
2781,TX,Willacy,3422.0,1547.0,0.6886697524652847
2782,TX,Winkler,420.0,1403.0,0.2303894679100384
2783,TX,Wise,3412.0,20670.0,0.14168258450294827
2784,TX,Yoakum,426.0,1797.0,0.19163292847503374
2785,TX,Young,876.0,6601.0,0.11715928848468637
2786,TX,Zapata,2063.0,1029.0,0.6672056921086675
2787,TX,Zavala,2636.0,694.0,0.7915915915915915
2788,UT,Morgan,577.0,3188.0,0.15325365205843294
2789,UT,Washington,10288.0,42650.0,0.1943405493218482
2790,UT,Sevier,695.0,6740.0,0.09347679892400806
2791,UT,Garfield,358.0,1606.0,0.18228105906313646
2792,UT,Grand,1960.0,1975.0,0.49809402795425667
2793,UT,San Juan,2042.0,2645.0,0.43567313846810324
2794,UT,Summit,10503.0,7333.0,0.5888652164162368
2795,UT,Wayne,271.0,966.0,0.2190784155214228
2796,UT,Davis,28776.0,62219.0,0.31623715588768614
2797,UT,Kane,741.0,2265.0,0.2465069860279441
2798,UT,Iron,2450.0,11561.0,0.17486260795089573
2799,UT,Carbon,1717.0,5275.0,0.24556636155606407
2800,UT,Beaver,264.0,1838.0,0.12559467174119887
2801,UT,Box Elder,2282.0,12230.0,0.1572491730981257
2802,UT,Cache,8563.0,21139.0,0.2882970843714228
2803,UT,Daggett,77.0,331.0,0.18872549019607843
2804,UT,Duchesne,500.0,5508.0,0.08322237017310254
2805,UT,Emery,380.0,3425.0,0.09986859395532194
2806,UT,Juab,442.0,2827.0,0.13520954420312023
2807,UT,Millard,431.0,3860.0,0.10044278722908413
2808,UT,Piute,47.0,626.0,0.06983655274888559
2809,UT,Rich,104.0,797.0,0.11542730299667037
2810,UT,Salt Lake,175863.0,138043.0,0.5602409638554217
2811,UT,Sanpete,1061.0,6673.0,0.13718644944401345
2812,UT,Tooele,4573.0,11169.0,0.29049676025917925
2813,UT,Uintah,995.0,9810.0,0.0920869967607589
2814,UT,Utah,28522.0,102182.0,0.21821826416942097
2815,UT,Wasatch,3063.0,6115.0,0.3337328393985618
2816,UT,Weber,23131.0,40235.0,0.3650380330145504
2817,VA,Clarke,3051.0,4661.0,0.39561721991701243
2818,VA,Covington,914.0,1349.0,0.40388864339372516
2819,VA,Franklin,4888.0,9995.0,0.32842840825102465
2820,VA,Greene,2924.0,5945.0,0.32968767617544253
2821,VA,Henry,8198.0,15208.0,0.35025207211826026
2822,VA,Lee,1627.0,7543.0,0.17742639040348965
2823,VA,Madison,2203.0,4419.0,0.33267894895801875
2824,VA,Montgomery,20021.0,19459.0,0.5071175278622088
2825,VA,Russell,2330.0,9521.0,0.19660788119146064
2826,VA,Washington,5553.0,19320.0,0.22325413098540586
2827,VA,Carroll,2559.0,10663.0,0.19354106791710785
2828,VA,Pulaski,4172.0,10322.0,0.28784324548088863
2829,VA,Scott,1581.0,8247.0,0.16086691086691088
2830,VA,Orange,5957.0,10521.0,0.3615123194562447
2831,VA,Middlesex,2108.0,3670.0,0.3648321218414676
2832,VA,Sussex,2879.0,2055.0,0.5835022294284556
2833,VA,Charlotte,2155.0,3479.0,0.3824991125310614
2834,VA,Floyd,2300.0,5293.0,0.3029105755300935
2835,VA,Richmond,41303.0,8897.0,0.8227689243027888
2836,VA,Warren,5169.0,11773.0,0.30509975209538426
2837,VA,Buchanan,1721.0,7296.0,0.1908617056670733
